2,29,2,35,33,3,4,5,5,42,4,32,28,0,2,32,2,5,5,30,5,1,2,24,1,7,1,8,3,5,27,36,8,44,9,8,7,2,4,2,2,7,4,31,44,9,24,17,3,23,41,3,6,46,31,8,6,0,10,5,9,2,0,16,5,8,5,6,8,2,2,16,10,5,25,6,8,4,21,38,27,1,26,1,37,23,3,4,27,3,3,35,3,24,33,21,12,4,5,39,0,8,0,27,19,4,19,5,6,8,38,20,22,38,26,3,46,21,6,6,44,3,4,1,28,1,9,41,35,2,20,2,7,0,5,7,2,29,9,1,4,1,25,5,7,3,5,27,44,27,23,8,1,7,32,32,23,26,34,1,33,39,41,2,7,1,36,4,23
8,7,4,21,2,49,43,0,41,19,4,5,5,14,8,10,10,9,6,3,6,25,44,5,3,7,1,3,25,31,29,31,24,5,38,23,4,27,24,6,18,2,1,8,3,3,36,28,8,0,0,44,3,3,5,28,0,27,1,1,35,29,27,4,34,2,7,6,15,28,3,2,2,6,4,23,35,0,24,7,29,26,17,1,31,6,35,6,41,7,7,21,7,5,6,3,18,5,25,4,7,4,5,0,33,0,2,35,22,0,4,14,9,4,7,41,20,26,7,1,31,5,22,4,22,20,25,28,18,8,3,40,5,42,14,4,34,26,8,6,0,47,32,5,2,2,4,30,3,8,31,3,5,6,3,46,5,3,9,39,3,0,10,2,8,6,2,5,7
44,29,24,4,5,3,3,19,19,38,0,6,33,35,40,4,40,6,34,5,5,4,2,23,5,0,18,25,6,1,25,1,4,2,3,1,10,26,13,30,6,7,8,41,3,3,5,2,2,48,5,7,8,26,27,4,6,3,6,7,2,32,3,3,40,18,33,38,5,32,7,7,31,3,32,30,10,1,38,4,5,5,3,6,1,14,5,34,4,5,17,5,6,2,28,28,25,6,37,3,28,41,2,2,0,7,7,24,5,26,7,1,24,3,6,2,30,4,9,6,6,28,2,30,2,5,2,24,0,33,2,7,26,28,4,6,39,2,3,29,9,0,1,3,2,0,31,8,27,2,33,8,38,4,30,2,8,4,3,8,1,0,5,1,5,6,2,2,12
2,8,30,24,3,32,24,4,39,3,36,3,22,3,4,3,5,1,3,32,5,24,17,5,3,23,28,6,3,9,32,0,33,1,2,3,30,28,32,9,8,2,24,4,9,6,5,4,0,3,6,3,30,3,27,32,8,23,4,2,25,4,6,13,31,7,0,6,48,24,1,4,7,2,3,35,44,1,7,3,7,5,27,0,3,20,0,38,0,3,7,0,29,3,3,2,5,5,24,1,32,2,29,40,25,20,3,4,14,3,23,6,0,1,28,3,51,4,25,21,17,17,6,35,7,31,28,9,4,42,1,12,27,4,3,0,16,32,18,26,18,9,6,29,4,4,23,2,31,3,2,5,11,7,1,2,28,5,24,0,6,39,0,23,3,5,30,35,6
4,1,5,30,5,6,15,4,6,10,26,6,23,6,31,3,26,0,3,2,4,6,30,8,4,5,21,39,31,3,9,28,40,5,50,3,34,18,34,35,33,29,2,9,40,34,6,7,1,10,5,1,8,9,7,1,8,5,5,1,41,4,6,27,3,37,38,6,0,5,22,0,8,26,12,45,1,25,16,36,5,6,17,3,20,5,18,2,35,25,6,1,3,5,2,26,15,1,42,4,8,34,3,8,7,11,4,5,20,6,39,5,0,30,10,42,7,20,41,4,4,32,7,2,22,21,30,15,9,0,3,40,34,3,2,46,8,31,2,2,23,4,41,19,26,6,2,2,18,34,31,0,2,21,4,41,27,1,3,6,8,3,5,2,25,10,7,39,6
6,14,0,5,8,0,43,0,6,6,25,43,7,32,30,2,16,2,6,5,8,4,25,2,3,35,4,4,27,6,4,3,5,4,4,5,22,5,3,2,3,4,11,42,33,22,28,22,4,1,11,33,22,31,21,0,35,10,44,6,6,9,29,2,14,6,5,2,3,7,3,6,5,34,7,1,7,16,23,5,22,5,4,7,34,4,3,2,38,10,34,39,19,1,21,1,2,1,6,42,1,23,10,9,5,19,9,34,1,0,2,12,3,3,10,7,5,3,5,23,4,7,1,2,4,43,4,2,7,5,5,29,0,8,21,30,2,16,34,10,4,5,2,31,6,3,5,6,44,26,33,30,36,2,27,0,37,0,3,27,12,4,3,12,0,8,25,0,30
11,2,0,2,26,24,27,32,8,7,0,1,7,38,32,1,1,3,7,6,5,8,10,20,7,4,25,3,42,3,0,37,45,7,1,3,46,10,4,39,41,6,27,14,0,12,1,28,19,12,0,7,19,1,2,6,3,1,4,38,4,26,21,18,19,27,3,3,1,9,38,2,4,8,6,3,4,1,35,3,1,35,7,7,3,6,1,4,5,5,2,38,44,2,4,3,37,3,5,22,13,15,3,5,3,5,3,6,46,1,3,0,15,16,22,6,2,26,20,1,0,37,0,10,42,1,6,0,5,43,7,2,33,8,4,11,3,26,1,29,12,30,6,6,6,25,5,1,1,5,35,5,3,4,4,12,35,3,8,10,0,38,33,51,28,7,4,2,4
28,6,27,7,22,7,1,3,41,17,24,2,6,4,10,5,7,32,8,3,1,20,32,6,6,7,33,30,0,5,21,3,18,34,25,6,32,9,6,7,31,23,9,4,1,0,3,26,4,31,0,9,47,4,41,3,21,6,3,26,27,38,8,10,5,0,4,30,14,20,21,2,2,36,38,29,3,28,1,6,51,32,20,36,19,18,1,2,38,5,24,22,2,2,3,40,6,5,3,3,6,43,1,25,0,6,51,1,23,15,0,2,25,4,2,10,4,25,15,6,0,2,29,27,22,8,4,25,6,0,1,3,5,6,25,5,7,3,6,4,42,6,31,29,30,37,5,4,4,1,5,1,3,14,26,30,2,0,26,1,1,9,2,34,22,19,5,21,4
2,33,36,0,50,30,27,16,1,3,1,13,0,0,7,8,32,26,5,21,13,3,10,3,4,46,7,7,3,1,5,23,21,1,6,5,0,3,22,4,9,31,23,6,26,3,3,7,3,7,4,3,33,33,6,1,37,26,4,27,3,2,3,39,4,30,11,0,4,21,4,7,2,5,33,25,4,1,3,5,1,26,1,33,29,7,8,7,44,34,6,18,6,35,6,34,8,9,9,36,3,42,4,12,2,27,4,5,17,34,24,7,26,4,26,7,36,1,4,38,20,9,0,3,46,3,5,20,6,0,3,35,5,2,1,31,3,5,4,2,47,0,4,42,5,5,5,37,5,3,2,2,0,2,5,9,0,7,3,35,7,27,0,4,3,4,2,4,7
4,19,30,29,4,0,7,0,3,2,2,6,39,9,1,3,1,26,27,9,6,8,2,1,1,19,6,5,5,27,34,6,29,47,0,4,1,0,39,33,1,41,1,0,0,32,28,34,1,2,32,16,36,4,30,3,1,36,5,22,5,2,28,0,5,33,24,22,2,0,42,14,37,5,8,44,29,21,21,26,5,45,6,5,6,36,0,30,5,26,4,3,0,31,11,32,17,28,20,38,0,34,2,32,27,22,50,3,39,29,25,22,47,4,2,6,12,4,4,4,35,4,2,21,4,24,32,0,11,34,5,9,32,1,4,5,7,1,8,5,1,4,27,3,6,5,40,4,26,31,6,5,4,3,28,1,1,3,30,27,1,2,15,23,3,4,25,22,32
1,30,33,48,26,9,3,12,0,2,9,8,34,4,35,30,7,5,9,26,3,36,3,7,42,7,7,22,4,0,5,30,5,2,29,4,23,4,5,31,26,26,5,32,0,3,3,11,10,30,2,4,2,6,7,22,41,7,6,33,1,2,0,40,39,7,3,37,3,10,11,22,7,1,2,38,9,6,2,1,6,5,0,25,2,6,7,6,6,19,43,14,2,40,3,20,1,3,4,40,11,6,3,4,36,8,10,47,33,4,9,28,0,23,9,2,5,2,39,4,6,50,22,5,9,4,8,0,2,35,37,34,4,2,3,29,6,2,5,3,1,9,50,27,4,4,3,5,23,6,18,22,6,4,4,18,1,6,38,29,6,0,30,42,9,30,6,4,8
7,6,9,1,7,3,11,7,3,1,34,32,21,1,5,5,31,4,8,5,3,4,29,16,39,7,37,2,3,0,23,5,26,7,40,0,2,6,4,26,20,10,6,3,3,30,39,0,3,2,1,1,32,7,2,39,2,10,1,5,11,3,12,3,38,6,6,5,5,8,2,0,4,5,38,24,30,40,1,9,0,45,2,6,6,9,30,2,48,47,2,3,29,5,5,31,33,5,3,2,17,5,15,3,8,33,8,0,5,30,34,3,4,2,5,2,27,7,2,9,2,8,29,20,28,7,7,26,8,6,7,4,11,7,24,0,4,0,33,7,6,8,39,2,3,11,39,8,33,0,29,44,4,5,3,14,0,33,5,2,0,4,7,0,3,4,6,5,8
31,6,4,0,4,27,35,24,4,37,52,24,25,3,5,28,44,7,2,4,44,6,5,1,10,24,6,5,5,3,24,6,7,22,2,31,1,34,1,3,2,38,20,8,9,42,38,3,5,3,0,3,14,7,41,5,25,17,0,27,33,3,21,24,14,12,29,6,25,6,27,5,7,2,36,2,6,4,2,3,56,8,1,0,3,5,22,5,2,2,1,8,7,8,7,35,16,25,16,44,24,26,5,14,5,3,10,0,36,5,2,3,3,2,7,52,7,27,1,3,5,31,4,2,30,38,30,30,43,5,5,29,25,6,4,36,3,7,3,5,3,2,31,5,3,23,10,6,8,5,11,35,27,27,3,5,4,4,6,30,30,4,1,43,3,7,35,51,3
6,31,21,1,5,5,4,40,5,5,5,7,2,9,52,13,9,33,35,5,7,0,3,26,2,41,5,34,4,5,4,4,2,17,30,32,37,5,5,6,6,1,6,23,31,19,4,10,6,35,29,2,4,35,1,46,1,8,2,0,33,3,0,3,7,23,2,24,0,6,1,2,7,42,26,7,14,5,6,16,23,5,6,3,31,5,20,22,5,21,8,1,6,9,7,3,1,0,3,6,3,1,23,1,24,3,5,8,1,1,13,4,3,4,2,28,2,49,4,3,34,7,5,4,6,7,3,27,33,45,0,4,4,7,2,6,5,48,5,4,5,5,44,34,6,37,22,5,1,8,4,4,7,29,5,1,6,8,44,23,36,4,3,2,1,2,1,37,3
0,0,2,5,5,5,2,4,11,2,0,7,25,1,0,1,2,3,4,1,4,39,7,30,4,2,9,29,25,2,6,2,7,2,7,11,8,2,2,22,3,1,1,3,20,8,8,28,2,5,44,5,17,31,7,31,27,27,7,45,25,32,0,11,1,42,0,18,0,8,2,6,24,4,5,29,8,44,6,5,26,28,5,2,49,6,8,6,0,27,12,3,26,3,4,5,34,1,4,5,34,34,26,26,31,5,26,32,6,22,3,4,3,5,9,1,0,2,1,9,2,2,40,30,2,5,26,0,40,1,2,56,3,6,6,36,5,1,9,28,6,14,28,1,41,7,2,7,27,2,3,2,22,7,7,47,3,4,26,37,2,5,5,0,7,7,19,11,26
29,4,1,31,17,8,3,3,27,6,25,1,27,37,0,52,2,51,35,7,4,35,4,27,7,2,25,5,43,1,3,5,36,3,1,0,20,32,5,3,2,2,2,36,0,9,4,1,6,13,3,5,5,19,8,2,1,5,5,27,31,45,2,9,22,6,2,12,28,0,4,16,3,5,37,3,7,5,5,2,2,4,7,7,32,6,3,8,7,22,1,42,3,5,6,30,7,40,19,28,21,2,4,36,5,2,0,27,45,8,10,4,43,6,3,5,7,7,2,5,13,43,37,33,27,8,9,27,7,0,23,28,1,50,6,6,3,40,2,3,39,9,29,37,29,1,35,3,0,13,3,22,16,4,4,4,35,16,6,3,6,8,4,10,5,0,37,4,44
5,2,7,14,29,7,5,32,3,7,5,28,11,35,4,5,0,31,6,0,10,5,15,0,4,2,2,2,8,2,22,7,5,25,0,1,6,11,5,44,5,8,0,26,4,35,2,14,2,1,34,6,41,4,1,4,7,31,0,1,0,23,7,28,34,2,2,2,29,7,29,4,3,9,30,30,5,6,19,23,22,2,0,4,3,34,4,25,35,4,3,28,4,4,26,2,1,3,0,3,20,20,0,22,4,6,3,28,39,26,36,4,3,6,6,3,0,2,4,4,9,1,27,17,28,5,29,31,2,4,41,7,0,0,6,44,7,5,5,37,25,4,41,25,28,5,7,31,5,5,27,2,2,25,6,4,1,1,14,2,2,6,7,2,7,0,7,5,2
1,6,44,25,5,34,4,11,31,4,23,36,29,5,24,30,8,4,24,1,2,0,25,2,2,22,9,5,36,3,4,5,5,1,5,5,4,14,4,8,2,8,16,5,44,1,4,21,32,16,39,32,3,1,24,55,8,35,19,8,24,8,3,21,4,3,9,0,28,1,33,17,37,37,4,5,24,1,5,30,6,31,5,43,5,6,28,23,6,6,32,2,41,21,5,2,3,4,9,0,7,33,23,1,8,23,33,5,4,18,36,6,6,1,7,5,21,7,2,21,48,30,3,3,20,31,42,1,4,30,1,32,1,5,7,44,6,4,32,29,14,2,4,32,3,6,65,46,6,5,32,6,4,1,5,5,3,4,1,45,20,4,7,8,31,8,0,6,3
35,22,3,8,32,14,27,13,27,39,1,33,6,2,27,5,28,1,3,21,4,1,5,2,1,4,4,11,23,12,0,3,4,2,27,4,29,8,7,6,2,4,20,1,7,8,31,0,19,14,1,5,34,2,5,51,5,5,2,33,6,6,33,25,31,28,17,30,6,28,4,25,5,0,4,0,37,43,6,7,21,33,2,2,25,23,23,1,7,5,8,7,8,24,23,8,33,4,0,2,24,17,10,2,5,20,33,29,2,2,40,22,8,45,32,30,4,9,2,5,24,49,24,0,18,27,11,3,3,27,35,46,1,43,4,4,4,7,9,7,5,2,7,7,3,3,3,9,1,3,4,6,2,5,52,2,22,34,6,7,29,8,2,5,44,10,30,5,1
36,10,22,7,4,4,2,5,22,35,0,25,7,1,5,2,5,13,5,7,0,0,6,1,2,48,13,50,30,3,5,2,45,5,24,28,5,7,3,1,40,4,34,2,22,20,5,4,1,8,2,4,2,54,6,0,1,50,4,3,3,1,0,29,7,1,2,1,0,32,4,2,1,30,3,38,6,23,3,35,0,12,4,42,21,5,6,9,3,6,3,46,4,19,5,34,5,23,4,2,33,25,1,1,35,0,0,38,4,36,4,38,3,4,35,26,2,21,34,7,37,39,8,48,0,1,0,8,4,2,31,4,4,32,1,1,1,40,6,1,4,26,3,3,4,34,32,1,1,8,3,1,2,28,30,1,5,4,5,15,1,8,6,45,32,2,5,22,36
3,15,6,3,31,25,0,6,1,0,20,12,2,30,11,26,25,22,3,5,23,10,8,3,18,10,36,10,15,10,9,30,23,2,4,26,27,1,1,4,3,3,26,33,6,1,1,46,3,3,7,2,68,5,13,6,31,6,8,1,14,6,5,24,2,39,18,18,43,26,4,7,8,3,6,6,10,33,29,38,1,1,4,4,16,0,0,9,3,1,3,29,24,2,51,6,27,7,6,22,30,7,37,4,25,3,1,6,31,3,24,5,3,23,16,3,2,6,0,4,3,6,11,6,3,40,36,3,0,35,8,21,4,5,1,35,32,2,45,0,0,28,10,7,4,5,5,4,25,8,4,30,3,6,1,7,6,6,4,7,5,20,0,30,2,1,2,8,2
4,1,30,8,32,5,5,41,5,7,1,29,8,1,23,38,15,5,4,6,4,6,31,25,1,0,30,2,3,23,7,4,47,1,57,4,1,8,5,22,6,49,26,3,27,23,30,36,5,0,29,36,8,3,6,6,5,2,8,3,25,7,48,7,28,7,2,1,44,0,5,6,6,23,1,34,22,27,0,3,4,33,8,34,7,2,30,25,2,36,7,3,8,8,14,5,3,8,20,4,5,49,45,2,13,3,3,1,24,7,34,43,13,25,10,1,25,7,26,17,2,5,5,7,0,7,3,2,1,3,2,15,5,25,43,8,24,2,4,5,0,1,3,2,3,0,1,8,4,0,4,0,6,34,1,9,2,3,54,22,40,23,27,2,9,0,22,1,1
5,5,5,33,0,32,1,5,3,3,7,46,2,1,7,5,5,3,0,3,3,2,3,4,31,3,3,5,6,22,12,1,11,4,19,5,4,48,2,27,0,12,1,40,9,25,10,6,0,2,7,15,1,7,7,5,8,27,8,0,5,30,1,28,33,2,7,26,6,3,3,33,6,4,44,23,4,2,27,3,3,10,7,49,1,2,2,0,0,3,38,4,1,1,31,4,2,29,7,22,4,5,8,9,27,21,3,45,4,7,49,9,4,28,41,29,6,13,32,27,25,5,7,33,34,2,31,20,24,59,3,29,46,3,6,7,39,0,31,31,20,5,5,3,3,4,7,21,3,29,2,17,28,4,8,4,0,1,1,35,8,6,7,4,30,3,1,0,34
32,7,28,6,4,21,2,6,9,5,2,0,10,4,1,17,13,42,0,1,8,25,1,16,30,1,5,0,2,5,8,4,4,31,21,26,48,3,30,2,4,5,24,36,1,0,0,21,1,3,9,4,7,0,0,40,28,6,32,1,34,7,7,4,9,2,36,2,42,1,6,23,45,2,1,7,2,5,17,31,7,32,56,6,4,8,1,26,22,3,2,0,45,4,4,10,25,26,26,3,0,32,10,25,4,2,3,3,40,4,8,5,42,0,4,56,8,7,7,39,7,2,49,4,26,32,2,30,4,3,56,7,4,3,9,2,4,2,5,2,40,4,2,51,9,30,2,0,7,7,34,1,32,4,1,0,5,50,2,1,4,46,8,6,16,1,8,15,5
6,3,52,18,5,5,5,27,5,15,2,10,32,6,26,2,3,4,2,15,38,7,6,3,28,6,5,34,5,42,2,15,37,8,33,3,33,0,2,5,6,22,37,4,7,6,3,17,0,8,5,6,1,16,8,4,0,34,22,6,44,22,0,7,42,3,7,30,5,3,5,5,20,3,32,8,4,26,25,6,41,8,38,1,26,6,10,1,17,0,34,20,38,2,7,2,7,40,4,20,33,5,1,2,24,7,20,2,3,5,31,4,4,5,6,12,8,31,0,8,5,30,6,1,5,8,20,29,0,19,40,29,8,6,35,7,1,50,4,28,2,2,1,35,7,48,39,11,1,3,5,32,31,31,14,19,1,8,1,1,0,0,0,37,6,6,1,7,5
22,38,0,4,47,3,3,9,9,3,1,29,9,24,34,33,1,6,10,6,40,3,1,6,44,20,6,3,34,8,3,27,3,4,3,0,24,20,1,0,3,10,4,1,18,0,11,9,19,36,22,6,7,18,5,1,34,15,1,13,5,3,6,1,1,33,8,39,31,8,43,3,22,4,29,2,2,27,2,7,47,3,0,8,2,3,10,5,21,6,6,6,25,19,8,1,0,8,47,7,8,5,18,0,8,29,58,8,1,2,3,7,4,9,4,7,3,6,39,3,1,38,0,6,22,31,4,6,3,3,11,22,1,9,40,12,3,7,38,6,0,3,19,25,31,5,5,5,18,22,4,8,13,6,2,0,34,33,29,20,8,5,6,8,46,2,24,1,26
34,34,2,3,25,6,8,23,29,8,6,3,0,3,32,35,4,37,1,5,50,0,8,1,4,2,7,0,9,3,8,4,26,4,3,48,28,4,31,9,7,7,5,33,20,2,25,25,4,18,9,0,6,3,4,2,23,10,5,5,5,2,3,14,6,1,29,26,5,35,7,0,1,6,1,31,19,3,2,39,22,0,45,5,6,3,27,45,6,0,2,5,32,0,18,4,7,31,6,0,1,4,7,5,27,0,2,2,3,33,33,35,36,1,32,2,34,1,2,29,4,9,7,5,5,32,38,3,0,1,9,4,37,14,2,2,1,29,5,6,9,39,4,7,24,0,0,12,6,6,2,23,17,8,8,2,29,3,28,4,7,35,42,5,25,3,1,21,7
34,0,3,31,38,5,1,37,2,36,6,21,29,5,7,9,0,1,3,0,8,0,6,10,33,18,7,4,6,8,20,20,0,2,3,2,7,30,48,30,4,7,5,5,4,0,47,7,3,9,37,0,2,2,44,5,28,6,3,5,30,23,5,9,47,38,4,49,23,37,4,5,0,40,8,4,31,7,6,34,39,24,44,41,5,42,4,4,6,0,2,31,6,5,7,30,35,5,3,18,2,22,0,9,25,26,3,5,0,24,17,1,6,8,23,6,36,9,19,18,5,6,4,36,6,30,34,0,3,2,17,3,5,4,30,6,2,4,2,0,23,2,0,20,7,1,29,24,8,8,32,3,32,4,10,24,33,5,0,25,22,6,39,8,23,3,5,6,33
24,1,6,5,32,45,23,3,28,9,28,34,8,5,1,0,5,2,35,34,2,17,48,24,27,6,5,31,0,4,11,5,3,19,6,29,4,1,4,5,7,4,2,4,7,16,14,6,11,11,22,1,32,2,2,23,1,8,21,1,21,31,22,4,4,40,26,22,20,25,5,29,4,21,3,5,2,6,2,2,3,6,6,16,21,23,4,4,4,2,3,4,19,7,23,3,21,7,5,1,7,8,30,1,2,48,10,38,11,22,40,3,7,8,42,4,0,9,6,8,38,37,3,5,3,22,8,22,8,21,39,6,25,16,3,9,9,5,23,14,15,22,6,37,4,3,21,0,0,19,3,4,29,7,37,28,6,36,2,2,8,24,36,0,31,32,29,5,3
5,37,32,35,4,6,0,41,5,23,0,28,25,19,0,6,4,7,5,32,31,39,29,0,3,23,6,35,17,48,20,24,31,36,5,2,31,28,21,1,27,2,33,16,15,9,4,10,0,1,27,45,1,1,2,3,4,9,7,3,8,21,22,2,2,0,5,1,6,3,6,7,6,5,3,6,38,0,2,23,22,34,30,4,3,5,13,5,30,31,1,7,32,38,2,2,1,35,8,9,16,2,0,0,34,29,7,3,6,1,3,39,7,8,6,0,21,0,27,2,4,4,5,23,5,5,14,22,2,7,2,38,40,5,22,8,11,3,5,12,7,9,33,18,2,41,0,17,9,10,35,8,38,4,3,9,36,7,16,29,3,27,1,31,6,4,6,7,47
6,26,19,29,4,21,2,6,26,2,29,1,42,1,26,7,3,31,33,11,0,2,2,20,2,4,3,23,3,34,29,7,6,5,4,8,3,33,1,31,2,0,3,5,3,33,2,38,9,1,4,6,4,24,1,25,6,6,28,30,7,4,10,27,44,7,1,24,29,8,7,30,7,3,5,34,0,34,32,4,23,41,4,4,9,1,3,9,2,6,3,8,2,0,8,3,26,4,6,9,34,6,4,3,25,33,32,31,7,4,8,26,6,1,1,3,11,21,44,0,3,8,21,6,9,28,2,3,37,38,4,38,13,28,1,5,0,21,51,5,0,12,4,6,29,9,4,54,6,27,16,12,41,2,6,4,4,8,31,2,2,6,4,37,8,0,51,8,6
29,38,6,0,0,32,3,1,4,48,2,5,6,19,4,1,18,44,32,20,30,2,6,2,3,8,3,39,3,39,23,24,25,9,50,25,0,0,6,4,11,7,29,12,20,0,9,7,1,2,6,4,1,0,1,3,25,7,32,1,12,4,7,35,31,7,24,1,33,32,0,33,0,3,27,28,6,16,5,33,6,2,2,48,17,5,3,3,1,1,4,33,6,1,22,2,33,15,34,1,25,34,24,8,3,42,23,28,10,29,5,27,4,7,3,3,0,2,22,4,21,1,7,3,54,2,6,6,15,18,30,17,3,42,9,3,23,27,6,5,39,0,1,30,1,5,11,8,33,29,29,35,23,7,43,3,5,15,4,13,18,23,9,33,17,3,1,4,6
8,6,31,7,1,7,49,47,1,5,42,2,6,27,20,0,16,0,3,7,31,7,1,7,3,4,41,5,11,35,42,5,4,26,6,0,1,1,1,6,3,5,7,1,35,6,8,2,7,37,3,27,4,1,4,25,4,26,1,5,29,6,9,34,5,10,1,18,7,2,18,5,21,33,8,8,0,7,0,39,23,4,6,25,2,5,5,0,1,21,19,47,31,2,58,35,2,16,5,6,3,6,24,0,2,6,25,6,14,31,16,4,2,4,3,39,29,5,26,3,32,26,19,3,29,39,31,22,0,5,4,2,38,26,5,2,1,8,1,35,2,2,3,43,5,3,8,3,7,5,0,46,10,2,36,9,7,6,5,4,38,30,5,4,21,4,9,22,3
26,31,22,22,0,27,2,0,3,0,2,0,2,5,25,35,6,38,0,0,25,32,0,6,2,34,8,36,5,24,0,5,0,5,7,7,35,27,5,0,3,2,8,5,2,4,22,21,3,5,32,2,7,24,26,1,19,3,6,8,57,2,4,2,3,8,29,3,4,25,4,28,22,35,2,12,3,4,29,42,20,2,37,29,2,4,3,31,5,5,18,2,2,22,40,6,5,2,7,8,7,6,35,37,27,31,5,1,1,2,1,0,0,9,5,2,6,0,8,5,36,3,48,5,4,4,41,7,1,7,5,3,5,25,4,30,40,2,12,44,29,11,14,30,7,6,10,5,0,3,36,0,22,45,26,19,6,19,33,3,36,22,41,43,32,4,2,10,0
7,0,3,4,43,29,24,5,34,6,5,2,7,12,22,4,45,4,2,1,7,5,2,39,36,1,0,0,1,32,3,32,25,1,28,39,5,3,0,32,7,0,0,35,6,1,5,9,44,30,38,4,5,19,0,2,29,3,4,2,1,6,29,38,3,45,40,2,17,5,0,1,5,34,4,31,7,7,7,22,3,0,3,3,1,39,4,6,0,23,42,9,10,11,54,2,8,26,7,27,37,29,6,2,35,1,48,7,0,25,39,33,10,5,7,4,3,1,2,4,35,8,26,2,12,26,4,1,4,5,44,6,7,6,0,32,5,2,36,2,2,11,30,4,3,31,0,1,3,4,2,6,15,5,5,7,4,1,25,5,49,5,9,1,6,4,4,32,29
