48,91,6,60,8,7,4,90,90,74,6,13,4,92,75,5,4,9,1,14
14,71,11,73,72,93,8,84,94,7,68,67,62,96,17,15,86,2,80,5
7,29,46,88,9,19,13,82,74,60,10,11,72,12,95,7,62,84,1,81
96,9,70,9,12,40,59,4,14,71,7,5,4,10,56,7,90,46,12,81
1,97,81,5,13,65,6,6,71,9,9,10,63,94,4,9,9,19,63,93
58,49,4,9,4,9,14,5,0,8,87,90,6,100,6,9,113,16,12,12
81,68,7,8,37,25,94,70,7,9,90,68,79,10,82,102,9,46,88,90
13,86,2,9,80,15,98,61,7,69,66,15,12,106,73,9,4,15,74,88
4,101,7,82,9,7,17,71,0,7,70,102,5,14,6,4,5,73,9,47
14,65,63,11,12,71,14,2,7,14,9,51,3,5,12,94,68,78,107,4
82,14,86,0,10,7,9,0,56,76,79,7,96,8,89,78,78,12,8,76
7,8,12,90,5,70,61,80,16,10,4,8,75,9,15,2,110,90,13,9
31,4,4,8,85,72,6,90,15,6,96,88,15,0,92,81,12,78,9,99
9,20,4,8,68,77,101,7,11,59,34,36,108,10,94,92,83,80,79,69
30,70,13,6,8,9,2,18,10,7,6,73,17,7,101,80,10,9,7,71
10,48,9,85,81,12,77,2,12,1,5,12,6,4,101,57,9,15,81,80
25,27,19,99,8,56,61,97,100,87,1,95,8,10,24,72,9,7,11,6
13,9,10,5,7,32,9,62,100,14,11,65,65,83,9,57,5,77,102,7
107,12,11,66,7,104,7,66,87,74,71,88,49,68,3,12,3,9,2,8
7,9,7,4,2,88,42,12,8,8,83,11,0,93,90,5,91,2,54,4
41,79,94,93,101,10,11,0,7,6,99,6,12,4,3,77,84,6,15,86
12,111,9,97,58,4,62,12,57,112,10,4,4,6,6,13,82,80,11,68
8,14,12,11,10,72,58,7,15,54,10,71,7,61,2,32,3,60,53,14
11,4,8,69,5,73,4,12,3,75,62,14,62,72,70,48,5,8,73,34
25,66,72,85,80,42,65,13,12,96,94,84,12,12,9,74,9,11,2,86
10,9,72,82,87,81,62,0,2,9,0,6,5,84,107,13,104,3,13,50
3,1,8,7,122,107,6,10,20,7,6,89,62,14,10,12,118,12,13,66
96,11,7,51,8,77,65,41,97,11,85,5,7,5,76,4,10,98,10,112
92,7,47,13,17,85,105,42,62,10,33,0,10,13,28,4,4,7,77,11
6,88,81,7,11,11,9,79,12,50,4,9,69,96,72,8,74,109,7,8
10,7,16,1,0,88,19,8,79,4,64,29,6,43,9,79,89,68,7,76
10,13,68,15,70,7,12,87,75,5,16,11,63,12,66,92,0,85,7,56
8,17,1,9,70,57,14,20,5,4,15,2,24,43,13,10,0,104,50,10
41,15,6,7,87,79,2,27,101,52,78,6,87,61,12,15,3,5,10,74
6,7,83,102,5,108,9,105,10,94,75,5,9,8,53,11,11,79,72,6
6,3,4,54,102,106,70,9,5,3,12,6,83,87,85,13,8,60,16,72
81,78,17,11,2,67,60,57,6,6,42,74,8,5,69,13,97,64,9,7
11,98,12,58,13,70,70,71,11,8,102,14,82,76,18,55,85,95,10,8
15,64,79,10,43,8,47,47,14,9,13,7,82,10,55,87,99,102,2,74
13,103,12,76,94,9,15,9,2,11,93,6,74,2,13,4,7,10,68,98
104,12,71,13,39,14,4,3,5,11,3,8,7,9,10,8,44,83,88,81
4,21,78,12,5,7,13,0,84,11,16,86,100,4,3,6,79,10,11,66
9,9,7,6,55,15,108,53,11,12,7,107,12,9,80,68,8,8,7,84
79,66,80,8,5,10,5,101,7,5,80,7,69,57,82,87,14,64,9,3
14,10,9,6,107,7,62,15,54,103,3,87,86,59,10,8,8,10,6,5
70,15,5,90,54,28,12,34,12,74,4,0,74,87,67,11,41,8,13,1
12,85,5,72,4,10,79,9,85,14,7,53,76,96,34,47,8,4,13,84
101,69,9,10,92,101,50,76,14,73,99,5,8,9,100,76,9,12,8,14
78,112,102,9,9,77,79,2,33,8,47,15,11,99,90,108,18,11,63,97
100,3,93,84,9,52,8,52,90,45,5,92,61,100,9,4,75,56,99,9
0,6,72,75,82,12,11,67,59,49,14,8,73,5,17,66,3,6,86,78
16,76,73,1,92,75,77,99,2,53,74,14,100,8,70,3,12,13,79,6
15,76,18,87,13,6,76,5,2,3,5,62,3,6,5,8,17,86,95,84
5,72,13,78,7,73,90,7,15,3,103,15,82,9,6,1,12,9,70,95
12,10,16,28,45,7,16,9,8,1,7,1,7,89,9,78,63,6,113,10
79,7,65,82,11,84,10,47,71,74,17,100,92,66,60,11,8,76,73,8
58,98,84,10,4,15,13,2,69,3,86,72,6,17,8,77,80,12,99,16
80,12,9,99,94,5,4,76,55,95,11,96,10,88,12,10,88,13,11,11
83,69,14,10,10,92,87,8,1,1,5,11,83,5,78,68,10,59,3,11
12,7,5,10,7,80,2,2,91,12,4,9,72,85,88,5,0,11,68,1
51,95,67,80,10,3,105,12,8,75,61,11,54,3,12,90,71,10,74,84
67,7,79,100,100,48,7,87,7,3,83,57,67,3,85,99,86,4,11,2
7,87,64,1,86,77,5,51,8,11,7,64,77,79,102,85,68,92,92,8
67,12,58,89,67,5,63,2,4,11,67,10,79,6,5,53,12,7,109,20
104,67,66,6,79,10,8,13,67,11,80,10,76,56,11,95,60,1,17,8
10,95,105,11,8,14,3,15,82,10,9,91,72,76,7,8,13,70,52,17
8,14,74,2,8,79,9,8,59,91,84,2,74,4,85,102,8,73,64,12
38,50,4,5,71,86,45,9,68,57,13,12,9,80,81,79,101,100,6,5
12,13,8,6,17,35,10,79,13,47,5,9,99,77,50,2,10,71,81,61
8,69,74,42,10,59,101,11,6,94,9,62,15,6,106,70,9,66,26,4
68,69,91,12,79,79,8,7,6,82,13,4,1,13,104,8,7,8,70,11
70,87,94,9,3,7,12,54,9,9,8,70,80,1,16,42,11,24,12,3
7,102,14,70,2,8,70,68,5,12,0,10,99,11,4,5,10,55,62,48
4,75,10,8,5,67,14,68,18,61,76,10,68,3,95,3,74,11,5,70
10,6,112,3,6,100,8,76,118,93,9,10,12,46,86,15,89,103,1,9
74,4,9,71,54,6,3,17,4,66,46,14,1,6,0,77,9,12,6,84
12,12,111,44,6,2,62,13,12,12,0,107,6,83,17,9,8,3,10,11
10,51,3,7,7,92,7,3,61,48,6,51,63,98,66,45,58,10,63,77
27,68,104,2,50,69,9,103,89,20,11,12,32,7,9,27,9,6,5,15
87,90,8,80,104,9,60,10,6,8,4,43,100,11,105,88,60,81,11,5
76,1,9,67,77,14,50,54,9,54,5,53,93,6,76,0,72,82,10,7
59,46,6,17,49,10,7,8,20,103,7,58,5,99,55,11,14,97,100,0
83,2,86,69,21,115,71,13,6,77,59,90,79,15,11,83,5,13,72,74
9,50,10,69,45,93,17,36,4,64,9,72,54,1,52,88,9,8,103,86
3,4,13,10,7,9,10,97,81,98,85,2,5,71,13,8,3,8,11,11
7,109,65,87,10,54,7,88,93,77,13,11,4,12,97,7,3,6,10,82
36,7,90,9,8,5,81,9,78,5,13,63,8,10,8,15,57,2,10,5
4,4,75,9,29,11,97,66,10,85,13,99,81,41,6,84,7,70,69,7
8,67,19,13,13,12,27,86,13,79,8,16,93,95,112,7,5,11,7,92
5,79,24,86,4,13,5,104,89,15,33,10,58,70,96,73,110,14,13,7
85,14,2,10,65,10,100,9,10,9,12,82,61,14,32,15,8,3,96,6
60,48,10,71,6,78,60,112,12,81,55,3,5,74,6,57,11,84,7,9
11,94,99,97,10,4,74,50,76,97,15,81,81,3,5,92,10,3,30,72
96,3,29,89,61,0,69,73,3,47,81,49,9,93,11,68,11,62,4,27
27,5,13,74,7,7,50,8,11,32,11,15,13,104,10,53,94,11,101,15
112,1,15,11,13,6,5,89,67,66,6,82,2,13,9,73,75,2,71,50
75,70,24,10,101,19,13,11,51,6,80,116,0,105,6,83,7,79,67,69
12,104,87,40,80,90,4,3,72,3,5,82,10,93,71,114,79,5,80,55
7,89,48,93,77,74,12,2,90,6,8,86,3,77,81,78,10,86,9,69
0,102,84,2,12,104,8,91,81,2,12,19,13,11,10,7,18,11,10,9
8,7,43,85,85,87,97,6,53,70,83,75,11,93,1,12,8,10,9,7
4,2,33,96,104,10,8,13,89,12,13,59,65,91,3,73,99,91,88,30
14,21,42,4,31,7,8,2,4,25,20,5,11,11,6,5,31,6,37,7,5,7,10,9,19,0,50,7,4,4,9,12,22,30,0,7,6,1,20,7,43,7,2,9,33,3,7,0,2,13,7,6,6,8,19,5,29,3,4,48,11,1,3,0,31,1,4,2,2,5,3,11,34,5,13,6,24,25,3,23,6,8,41,3,2,2,34,1,28,1,2,1,10,3,3,2,4,32,0,26,2,8,31,3,2,6,7,12,6,18,3,5,0,30,9,24,0,2,9,2,20,3,30,4,5,2,0,9,2,11,8,1,9,2,4,9,35,0,6,0,34,2,0,0,50,1,3,4,3,8,0,4,1,4,0,28,36,6,3,5,7,0,3,4,19,6,1,12,20,5
1,1,30,23,8,1,1,41,5,1,1,2,6,3,9,1,1,5,0,9,2,35,26,2,6,5,5,2,26,0,5,13,23,5,1,32,4,10,4,4,0,4,1,0,0,13,6,6,1,2,1,9,13,2,30,26,0,22,23,29,0,0,5,3,11,1,32,1,0,8,2,9,10,8,3,41,5,0,36,15,30,1,7,50,2,5,0,0,28,3,3,3,2,5,2,2,9,1,4,7,7,6,19,0,5,1,3,2,32,4,1,2,1,0,4,10,3,1,11,1,12,1,4,6,0,3,1,28,0,2,1,6,3,24,22,1,3,4,43,8,4,32,1,48,17,7,1,5,1,2,10,35,1,22,26,1,0,1,0,28,6,40,4,5,7,3,30,7,9,7
48,4,3,37,3,52,4,23,19,0,4,0,1,1,0,2,10,3,2,12,5,17,7,9,0,16,14,21,2,2,0,5,8,20,12,33,3,39,1,34,6,5,3,0,7,3,2,33,7,5,13,39,3,4,3,24,2,1,31,1,25,5,14,11,23,30,25,20,4,3,1,8,1,1,6,5,15,7,23,3,4,18,2,1,6,5,9,0,9,10,34,6,1,3,11,4,4,5,10,8,2,10,0,3,26,2,1,40,2,1,0,44,3,55,4,2,17,1,23,2,3,19,2,4,20,30,8,1,41,0,4,2,5,1,29,2,0,53,12,43,8,30,9,0,1,5,8,26,5,7,2,2,2,5,6,17,7,3,6,1,0,32,9,7,3,3,5,6,1,33
2,0,34,27,0,2,2,31,6,42,5,38,2,8,2,4,18,4,5,0,1,3,2,22,3,7,5,7,1,44,0,25,2,5,2,3,4,47,27,5,1,41,26,4,5,6,22,1,2,9,18,1,2,10,7,38,3,3,23,6,5,28,1,3,5,0,4,25,4,3,1,0,5,9,2,37,5,34,2,4,4,16,24,20,3,45,1,3,1,3,36,14,2,31,22,35,5,20,3,5,35,13,0,3,20,2,9,39,29,16,22,6,9,3,13,4,5,49,9,7,0,3,3,5,0,15,6,9,2,1,1,0,0,15,8,0,5,28,9,0,9,0,4,37,2,5,24,59,2,1,3,6,4,7,4,4,8,3,31,29,31,1,4,0,18,27,0,0,2,2
21,1,0,3,4,6,5,7,2,4,7,0,8,39,3,3,4,36,32,2,1,1,11,37,2,0,1,11,0,2,53,28,1,2,4,1,0,18,30,3,36,12,2,33,0,18,41,4,44,5,3,26,4,10,7,2,20,5,0,49,0,21,30,42,1,6,4,3,2,3,0,1,2,0,3,9,20,2,3,18,2,36,1,3,3,31,27,4,8,6,43,1,5,9,1,6,6,0,9,3,5,3,3,1,2,1,13,2,1,1,0,6,3,3,0,32,2,38,1,0,9,0,2,1,2,6,0,3,5,2,23,1,6,4,25,1,9,1,1,5,2,2,5,9,14,9,48,2,6,0,5,10,40,1,4,0,17,5,3,40,0,19,2,4,9,2,21,3,3,1
0,5,6,2,3,0,39,16,0,4,4,5,7,4,1,1,6,2,2,11,4,5,42,5,3,0,3,2,1,8,3,8,4,0,3,4,4,4,5,4,42,2,6,1,11,1,0,1,3,2,5,5,10,2,10,1,39,1,0,1,9,4,10,7,7,1,1,7,5,3,5,1,2,1,32,0,0,10,2,2,4,2,6,34,11,3,56,4,7,3,3,6,13,10,2,15,44,29,3,0,2,0,4,4,0,11,4,28,2,9,7,3,1,5,45,36,43,2,42,0,0,29,5,3,0,41,33,7,13,1,28,6,8,16,1,4,3,6,11,5,23,0,0,2,4,8,23,0,48,4,2,7,0,3,4,2,5,0,8,0,41,3,2,6,42,37,35,0,19,2
38,8,0,30,12,0,0,0,3,7,38,2,1,0,17,6,1,2,44,2,36,0,1,3,1,0,0,32,39,9,0,7,6,13,5,26,5,7,3,4,37,5,35,0,0,3,1,24,0,5,9,3,0,2,6,0,36,5,0,47,7,15,4,11,5,4,22,6,0,5,26,4,0,0,2,2,6,1,2,6,0,10,4,7,7,41,30,4,4,3,6,10,3,9,5,8,4,8,4,5,22,3,1,6,0,19,1,34,0,32,5,2,18,5,1,2,2,9,1,1,51,5,26,3,2,8,0,7,4,2,32,3,4,0,3,5,26,0,7,0,37,1,17,4,1,22,25,1,27,4,50,2,37,2,2,9,7,62,1,1,0,3,5,0,4,0,6,0,13,2
2,0,0,2,5,6,6,0,6,0,14,7,3,9,1,2,25,0,5,2,1,0,6,1,0,18,5,1,5,0,0,29,9,4,34,41,5,3,9,2,2,1,3,16,2,20,3,1,5,0,27,3,0,41,4,1,6,11,3,6,10,21,25,6,1,0,2,37,24,3,0,18,1,0,9,1,37,34,7,0,0,2,19,2,2,2,3,8,1,23,3,18,2,5,3,34,4,10,7,1,2,20,23,23,34,50,4,2,13,2,8,20,8,43,6,5,2,1,7,6,0,11,38,8,1,2,1,3,1,2,4,29,0,33,0,3,1,4,9,37,2,0,3,33,3,10,2,7,4,40,16,3,9,6,10,6,4,25,0,1,3,5,1,3,3,1,5,3,1,2
0,8,3,3,34,15,2,2,1,7,2,0,4,1,8,2,4,23,5,4,0,27,1,4,0,7,1,2,4,2,2,0,3,2,6,0,4,18,2,1,4,1,0,2,1,3,2,39,7,0,2,3,6,17,61,1,3,0,0,6,41,18,12,1,7,4,3,0,6,3,7,4,8,0,14,22,34,28,11,8,4,47,29,0,3,1,1,7,1,24,35,5,31,1,6,3,5,1,2,1,5,1,11,0,2,19,2,23,3,5,0,5,2,5,9,10,43,0,1,0,9,1,8,0,4,54,5,21,4,15,20,10,23,1,27,5,14,11,6,35,2,3,3,2,0,35,28,29,1,6,5,3,25,0,3,6,1,8,3,0,0,8,3,26,31,2,11,3,8,2
1,36,5,4,4,5,53,6,4,4,4,24,38,23,1,4,0,2,7,40,2,5,3,7,2,5,1,0,0,7,0,37,4,40,0,1,8,5,39,3,0,39,5,5,4,18,0,0,1,10,8,1,39,7,1,5,1,31,17,2,4,2,23,8,0,7,0,0,2,36,0,1,7,33,0,2,3,7,23,14,7,4,1,6,2,0,3,9,0,1,4,7,8,3,25,24,36,2,0,3,5,29,0,6,3,10,1,3,3,10,1,14,2,0,1,2,1,7,17,5,33,2,2,2,2,2,2,3,8,8,1,6,3,9,0,2,28,4,40,2,27,2,9,0,4,0,4,0,2,5,5,7,0,1,1,3,0,39,38,19,2,4,2,1,33,15,13,1,37,5
6,4,4,27,2,10,2,8,1,35,1,31,2,4,1,37,3,4,11,3,1,4,0,3,37,6,1,4,3,7,7,2,6,0,4,1,23,1,2,13,8,35,8,32,1,3,23,7,54,21,3,7,42,0,3,2,6,5,10,39,0,1,39,36,7,3,17,2,1,0,6,0,5,8,26,3,1,21,26,7,1,38,4,1,34,2,7,6,4,29,6,5,5,24,2,16,3,10,41,1,10,1,11,34,3,7,13,3,8,28,1,18,3,1,47,2,2,27,1,26,2,11,2,3,0,16,43,4,20,0,5,0,37,20,26,2,1,16,3,28,5,43,32,31,3,1,39,2,39,2,4,2,2,1,46,43,12,13,0,9,3,8,1,15,19,1,5,3,2,4
0,10,20,1,8,3,2,4,1,1,37,42,33,7,2,2,34,0,0,34,1,4,0,0,2,3,1,50,6,2,1,16,14,2,3,0,2,1,43,3,4,4,3,13,39,6,29,4,15,0,6,3,26,36,1,8,2,6,33,6,2,25,34,0,6,46,0,1,0,4,14,0,0,51,2,15,3,6,0,38,1,2,1,1,0,4,4,7,9,4,1,3,7,7,5,0,6,3,7,1,3,2,4,4,10,1,3,36,6,1,6,0,14,9,4,37,5,5,4,0,13,4,5,1,31,19,0,2,6,23,5,30,13,8,4,31,15,8,11,3,3,5,1,46,6,0,5,0,7,6,27,2,28,17,4,0,31,4,2,49,39,1,0,1,0,1,40,0,36,35
1,3,4,5,1,3,1,1,32,8,3,0,20,23,25,3,4,1,1,0,12,6,44,11,3,0,33,0,2,4,0,0,0,12,7,6,9,2,4,0,4,2,29,1,44,1,3,1,9,41,0,0,3,7,9,2,6,1,1,14,22,5,2,37,6,1,8,8,1,8,0,30,3,36,1,0,4,0,36,32,3,6,3,4,0,5,3,2,30,10,5,3,0,35,4,31,0,44,0,5,2,3,9,25,4,6,5,24,1,49,35,6,1,1,38,2,20,4,10,30,6,5,7,3,0,6,0,1,4,3,6,2,0,5,1,3,3,1,2,38,2,1,3,4,0,48,37,0,27,23,1,9,4,6,3,30,28,4,14,6,1,6,2,40,0,8,26,0,1,1
6,20,4,6,51,4,23,0,9,5,28,7,4,9,10,2,1,27,0,0,2,0,3,1,24,3,1,1,1,6,5,5,6,5,5,0,40,1,5,7,3,6,3,2,37,29,0,3,26,4,5,32,1,3,4,2,23,28,8,0,0,0,0,6,34,34,40,1,56,3,6,2,25,3,31,1,23,19,22,5,3,9,11,31,13,4,8,23,3,2,4,0,3,0,2,2,21,0,28,16,47,3,1,2,37,3,12,1,7,4,47,2,20,5,9,12,21,1,0,3,21,2,28,4,7,5,2,0,3,37,41,3,7,4,7,1,2,32,6,8,0,2,22,25,1,0,1,2,21,17,39,3,6,34,11,1,7,1,5,45,6,9,16,26,4,8,8,0,9,6
3,32,2,0,9,0,0,1,4,4,1,35,3,5,0,20,2,5,27,24,3,3,3,38,3,2,5,35,4,7,5,31,11,0,4,1,51,7,20,15,5,1,4,2,8,40,2,1,4,10,8,3,1,1,48,1,31,5,33,5,4,4,21,5,11,8,35,0,4,3,1,36,1,3,4,0,12,3,0,42,5,27,34,6,6,2,38,41,3,0,21,14,0,9,3,5,8,4,1,7,3,1,0,5,2,24,36,5,5,4,1,7,28,21,1,14,0,2,2,2,15,4,29,7,20,0,10,5,1,43,4,3,0,12,35,4,0,0,6,3,6,2,47,9,1,29,7,4,0,8,6,6,9,17,23,0,28,5,6,5,3,38,3,11,0,8,1,3,35,2
18,0,46,3,2,19,12,7,1,1,31,22,12,4,6,2,44,5,3,1,6,6,3,7,38,14,22,12,17,27,3,21,5,17,2,2,9,33,18,4,5,22,3,2,3,39,3,0,8,0,3,0,25,3,0,46,7,0,0,43,0,6,5,39,2,1,4,5,3,43,3,2,0,7,2,0,0,1,26,2,9,13,15,45,1,11,21,2,9,5,7,29,19,10,19,6,0,0,25,0,2,7,10,8,38,7,2,1,3,4,24,1,10,16,18,4,2,0,1,0,6,2,6,10,1,2,6,8,14,7,2,1,2,1,38,0,6,1,20,45,12,28,2,7,6,10,31,14,6,2,4,7,41,0,16,6,7,0,35,3,5,6,0,2,6,6,26,29,12,2
22,3,3,2,22,22,3,4,1,0,2,6,42,2,7,3,2,19,1,3,39,5,5,1,3,1,13,5,22,4,2,4,45,2,3,4,2,0,2,2,32,11,4,5,37,13,43,3,34,37,3,26,21,27,2,24,3,2,18,41,5,31,6,34,0,3,7,4,25,1,15,2,3,8,0,30,1,23,21,15,8,20,9,5,29,12,6,9,30,15,37,13,2,3,16,18,1,2,4,22,34,29,23,38,20,5,13,5,5,4,19,4,55,4,33,5,12,5,46,5,48,3,3,49,36,5,5,24,1,5,5,23,38,8,23,2,45,44,1,7,3,1,1,27,3,2,31,21,1,14,7,3,3,4,3,2,34,16,50,3,3,4,17,7,11,3,9,3,8,0
3,0,0,1,2,0,4,2,1,29,7,4,3,15,2,4,24,21,2,1,2,3,5,2,4,3,4,7,2,2,22,1,1,3,8,17,12,4,0,9,19,36,1,3,1,6,11,32,14,7,5,2,0,41,7,2,20,0,2,4,3,2,10,6,41,17,2,8,30,3,5,3,7,28,2,2,4,51,3,1,31,0,1,0,0,25,2,1,24,4,1,1,7,0,0,7,34,0,5,32,1,6,3,49,1,2,7,2,11,2,10,0,0,2,2,1,4,0,4,32,23,26,38,1,3,3,51,5,28,26,0,0,41,6,31,1,5,1,0,29,3,2,3,7,1,5,30,26,9,5,2,6,5,4,30,1,7,6,11,5,5,25,35,44,0,2,5,36,5,10
0,1,2,2,2,37,10,4,3,3,14,6,0,40,4,21,24,3,6,0,9,3,0,21,37,3,2,4,25,42,39,3,9,6,1,3,6,33,4,5,0,3,3,0,9,4,2,6,4,2,0,40,47,47,1,1,6,5,3,7,5,1,5,11,0,1,0,3,0,31,24,1,3,43,2,1,0,6,24,64,3,1,2,7,2,2,35,2,0,3,6,27,4,0,5,2,22,29,5,12,0,2,1,1,0,44,1,32,2,2,6,0,19,0,7,2,30,9,3,8,8,6,29,0,32,7,1,2,2,5,5,6,0,7,6,22,32,5,0,4,30,3,6,24,2,16,0,3,2,0,2,34,21,4,1,2,2,32,7,1,3,6,3,1,1,1,3,51,1,8
40,24,36,4,24,40,7,31,19,40,30,7,32,9,23,2,1,5,27,4,2,5,7,5,24,9,8,4,10,34,5,14,0,0,21,6,4,0,6,0,4,57,28,1,12,21,0,3,5,2,5,6,29,3,14,8,37,10,30,0,15,6,7,8,0,0,3,8,19,12,6,2,30,18,9,2,2,5,3,2,23,5,3,27,5,4,3,3,4,2,0,3,9,1,0,3,4,0,5,5,9,4,0,3,12,1,2,35,36,3,4,31,2,27,1,7,2,10,26,18,32,8,4,2,2,8,2,12,7,6,19,20,1,4,2,1,35,25,28,0,1,7,0,4,1,2,1,0,5,0,0,3,18,3,2,1,27,33,30,11,1,3,0,3,5,3,16,0,29,3
13,2,0,2,5,8,2,6,3,5,3,5,0,3,47,4,41,0,8,5,3,10,1,12,1,0,31,12,4,0,0,27,0,4,48,37,27,0,0,3,16,17,2,30,1,45,5,0,6,9,3,0,1,22,1,7,2,36,3,7,29,1,1,2,30,25,2,2,4,23,2,14,17,12,3,1,22,3,1,18,19,7,45,2,1,8,0,15,2,4,0,0,44,3,4,0,9,1,5,41,12,5,2,7,5,1,1,28,8,9,10,7,37,2,29,30,1,0,2,5,10,6,32,6,35,4,4,3,42,32,5,0,19,1,1,1,6,4,8,2,4,7,2,5,1,0,0,10,0,0,30,4,0,0,19,5,3,54,7,0,0,12,5,3,0,23,3,31,3,3
1,18,4,50,4,7,0,6,6,6,0,33,26,2,5,8,1,5,9,1,1,5,51,21,25,3,15,34,1,29,6,3,6,0,7,0,1,4,0,2,7,4,1,3,1,3,1,5,0,8,13,5,31,0,6,13,3,1,6,37,0,3,0,34,29,25,2,1,18,2,8,2,30,10,3,5,0,1,2,4,4,2,35,1,0,5,3,1,8,1,3,1,1,37,38,48,26,1,48,2,7,5,0,7,1,1,4,6,4,1,3,2,0,3,1,0,15,42,4,18,3,1,4,8,28,0,54,3,6,7,1,20,0,52,7,22,7,0,35,5,1,2,6,0,0,51,5,4,3,8,23,4,0,4,46,52,1,1,4,23,0,22,9,1,0,8,8,5,4,11
30,3,6,19,9,26,0,26,36,8,1,4,12,1,4,1,0,1,4,2,1,4,7,42,2,17,4,18,11,4,1,18,7,12,3,1,5,29,36,1,17,62,28,0,8,4,53,5,13,4,1,23,8,7,1,3,0,5,19,1,11,1,34,0,3,24,26,22,46,4,4,19,4,4,9,1,4,1,4,1,36,5,25,27,0,2,31,1,39,4,0,1,0,13,23,33,2,1,12,0,8,11,9,6,0,6,6,3,14,15,1,1,34,7,3,20,8,1,1,2,51,8,0,1,43,2,6,2,35,1,5,9,16,5,3,1,0,1,2,8,17,21,38,39,5,2,1,6,6,3,21,17,3,5,6,2,7,1,0,8,8,4,7,4,12,2,1,32,6,1
5,0,7,2,3,21,17,0,41,6,1,2,1,30,42,11,1,39,0,6,39,1,1,2,38,0,1,0,33,4,30,17,4,0,4,3,4,9,3,15,16,1,4,3,1,36,24,4,4,2,20,3,31,40,2,20,6,4,1,11,11,38,0,3,7,2,3,7,0,35,4,2,23,2,0,4,5,33,4,3,2,7,10,8,0,8,52,3,1,2,34,10,10,2,5,26,0,33,8,25,2,2,35,23,3,0,20,2,1,12,0,2,2,3,3,1,4,4,3,34,11,5,16,30,9,0,1,18,1,22,5,0,10,7,18,7,7,30,1,1,41,7,25,4,20,3,12,11,43,0,3,0,26,4,1,0,1,45,0,1,18,5,34,5,40,0,1,2,1,0
